application_id,company_id,forecast_year,projected_revenue,projected_employees,projected_free_cash_flow,projected_debt
APP-00331,CO-00331,1,10756875.97,47,254937.96,1015702.29
APP-00331,CO-00331,2,11650772.37,50,502148.29,920546.16
APP-00331,CO-00331,3,12618951.55,53,788684.47,825390.02
APP-00331,CO-00331,4,13667586.42,56,1119375.33,730233.89
APP-00331,CO-00331,5,14803362.85,60,1499580.66,635077.76
APP-00332,CO-00332,1,4520667.04,23,243031.06,452531.6
APP-00332,CO-00332,2,4929787.41,25,387579.89,425320.6
APP-00332,CO-00332,3,5375933.17,26,556301.56,398109.6
APP-00332,CO-00332,4,5862455.12,28,752387.49,370898.6
APP-00332,CO-00332,5,6393007.31,29,979408.72,343687.6
APP-00333,CO-00333,1,1145535.05,4,-33953.66,489418.63
APP-00333,CO-00333,2,1204644.66,4,-14793.04,470255.26
APP-00333,CO-00333,3,1266804.33,5,6435.37,451091.89
APP-00333,CO-00333,4,1332171.43,5,29893.93,431928.52
APP-00333,CO-00333,5,1400911.48,5,55756.28,412765.15
APP-00334,CO-00334,1,862575.77,6,-93278.94,337937.12
APP-00334,CO-00334,2,935722.19,6,-91307.77,332909.26
APP-00334,CO-00334,3,1015071.44,7,-88331.52,327881.39
APP-00334,CO-00334,4,1101149.49,7,-84193.89,322853.52
APP-00334,CO-00334,5,1194526.97,7,-78719.33,317825.66
APP-00335,CO-00335,1,2464705.03,21,-149410.42,312719.8
APP-00335,CO-00335,2,2682831.42,23,-104469.46,290320.43
APP-00335,CO-00335,3,2920262.0,25,-50403.72,267921.07
APP-00335,CO-00335,4,3178705.19,26,14049.88,245521.7
APP-00335,CO-00335,5,3460020.6,28,90306.54,223122.34
APP-00336,CO-00336,1,689087.02,5,55953.87,14545.44
APP-00336,CO-00336,2,731465.88,5,65758.78,13421.64
APP-00336,CO-00336,3,776451.03,6,76558.07,12297.85
APP-00336,CO-00336,4,824202.76,6,88436.96,11174.05
APP-00336,CO-00336,5,874891.23,6,101487.38,10050.25
APP-00337,CO-00337,1,1233145.26,5,-109404.65,219939.48
APP-00337,CO-00337,2,1357692.93,5,-86810.89,216472.2
APP-00337,CO-00337,3,1494819.91,5,-58537.15,213004.93
APP-00337,CO-00337,4,1645796.72,6,-23666.56,209537.66
APP-00337,CO-00337,5,1812022.19,6,18845.03,206070.39
APP-00338,CO-00338,1,3086470.23,27,-94199.07,666359.33
APP-00338,CO-00338,2,3182150.81,27,-62497.44,616095.37
APP-00338,CO-00338,3,3280797.49,27,-28739.79,565831.42
APP-00338,CO-00338,4,3382502.21,26,7170.9,515567.46
APP-00338,CO-00338,5,3487359.78,26,45335.68,465303.5
APP-00339,CO-00339,1,8324492.77,68,425048.6,4825743.63
APP-00339,CO-00339,2,9960255.6,74,690444.92,4334449.32
APP-00339,CO-00339,3,11917445.83,80,1043729.91,3843155.02
APP-00339,CO-00339,4,14259223.94,87,1509196.26,3351860.71
APP-00339,CO-00339,5,17061161.44,94,2117290.13,2860566.41
APP-00340,CO-00340,1,4288932.64,30,-549583.83,3401310.14
APP-00340,CO-00340,2,4566855.48,32,-572135.65,3292858.5
APP-00340,CO-00340,3,4862787.72,33,-595302.47,3184406.86
APP-00340,CO-00340,4,5177896.36,35,-619069.29,3075955.22
APP-00340,CO-00340,5,5513424.04,38,-643416.59,2967503.58
APP-00341,CO-00341,1,214016.51,1,-8449.37,81726.32
APP-00341,CO-00341,2,206675.75,1,-4807.28,75353.2
APP-00341,CO-00341,3,199586.77,1,-1405.09,68980.09
APP-00341,CO-00341,4,192740.94,1,1769.36,62606.98
APP-00341,CO-00341,5,186129.93,1,4727.7,56233.87
APP-00342,CO-00342,1,3406701.17,17,269470.06,1121810.11
APP-00342,CO-00342,2,3906464.23,18,342596.91,1065149.23
APP-00342,CO-00342,3,4479542.53,20,431379.95,1008488.34
APP-00342,CO-00342,4,5136691.42,21,538838.93,951827.46
APP-00342,CO-00342,5,5890244.06,22,668542.7,895166.57
APP-00343,CO-00343,1,2635669.32,12,-165520.03,1482865.9
APP-00343,CO-00343,2,2949841.1,12,-178465.39,1358219.39
APP-00343,CO-00343,3,3301462.16,13,-192145.1,1233572.87
APP-00343,CO-00343,4,3694996.45,14,-206550.3,1108926.36
APP-00343,CO-00343,5,4135440.03,15,-221659.59,984279.85
APP-00344,CO-00344,1,4126522.04,36,-170260.3,1843557.95
APP-00344,CO-00344,2,5137107.29,41,-147024.01,1688202.39
APP-00344,CO-00344,3,6395184.87,46,-102195.05,1532846.84
APP-00344,CO-00344,4,7961365.64,52,-26590.96,1377491.28
APP-00344,CO-00344,5,9911104.08,59,92173.27,1222135.72
APP-00345,CO-00345,1,12916064.0,76,2346848.83,1958398.31
APP-00345,CO-00345,2,15123419.33,85,2825054.73,1807135.61
APP-00345,CO-00345,3,17708011.7,95,3398167.44,1655872.92
APP-00345,CO-00345,4,20734310.9,107,4084659.25,1504610.23
APP-00345,CO-00345,5,24277804.63,120,4906544.32,1353347.53
APP-00346,CO-00346,1,318751.27,2,-38428.65,32203.98
APP-00346,CO-00346,2,364970.21,2,-42197.86,30959.7
APP-00346,CO-00346,3,417890.89,3,-46252.16,29715.43
APP-00346,CO-00346,4,478485.06,3,-50595.01,28471.15
APP-00346,CO-00346,5,547865.4,3,-55224.83,27226.88
APP-00347,CO-00347,1,1314787.23,10,-192221.89,508242.43
APP-00347,CO-00347,2,1424703.44,11,-177090.64,498409.35
APP-00347,CO-00347,3,1543808.65,11,-158086.01,488576.28
APP-00347,CO-00347,4,1672871.05,11,-134666.12,478743.21
APP-00347,CO-00347,5,1812723.07,12,-106225.57,468910.14
APP-00348,CO-00348,1,4727000.57,36,-358023.02,2112944.64
APP-00348,CO-00348,2,5647347.58,41,-421179.18,2068370.3
APP-00348,CO-00348,3,6746886.15,47,-495356.38,2023795.95
APP-00348,CO-00348,4,8060504.89,55,-582452.08,1979221.61
APP-00348,CO-00348,5,9629885.19,63,-684684.84,1934647.27
APP-00349,CO-00349,1,511196.58,2,51457.05,62858.17
APP-00349,CO-00349,2,579901.4,2,68845.89,58573.09
APP-00349,CO-00349,3,657840.15,3,89979.38,54288.0
APP-00349,CO-00349,4,746253.86,3,115549.95,50002.92
APP-00349,CO-00349,5,846550.38,3,146368.56,45717.84
APP-00350,CO-00350,1,10349481.91,61,-120881.95,2572440.77
APP-00350,CO-00350,2,11172265.72,64,-109041.31,2338255.93
APP-00350,CO-00350,3,12060460.84,68,-94554.01,2104071.09
APP-00350,CO-00350,4,13019267.48,71,-77074.06,1869886.25
APP-00350,CO-00350,5,14054299.25,75,-56217.2,1635701.41
APP-00351,CO-00351,1,3427854.17,17,-569915.04,938300.37
APP-00351,CO-00351,2,3709966.57,18,-551375.23,912104.65
APP-00351,CO-00351,3,4015296.82,18,-525923.58,885908.94
APP-00351,CO-00351,4,4345755.75,19,-492547.96,859713.23
APP-00351,CO-00351,5,4703411.45,19,-450116.48,833517.51
APP-00352,CO-00352,1,5911525.24,28,-136792.69,1279295.83
APP-00352,CO-00352,2,6839634.7,32,11764.17,1214793.52
APP-00352,CO-00352,3,7913457.35,35,210339.7,1150291.21
APP-00352,CO-00352,4,9155870.15,40,470977.96,1085788.9
APP-00352,CO-00352,5,10593341.77,45,808271.98,1021286.59
APP-00353,CO-00353,1,1323857.75,12,-138396.09,555279.87
APP-00353,CO-00353,2,1415601.09,13,-129216.07,555279.87
APP-00353,CO-00353,3,1513702.25,14,-118099.05,555279.87
APP-00353,CO-00353,4,1618601.81,15,-104820.65,555279.87
APP-00353,CO-00353,5,1730770.92,17,-89134.7,555279.87
APP-00354,CO-00354,1,4821766.87,24,-316018.6,3046210.01
APP-00354,CO-00354,2,4702187.05,24,-195046.72,2990562.69
APP-00354,CO-00354,3,4585572.81,23,-79880.68,2934915.37
APP-00354,CO-00354,4,4471850.6,23,29693.09,2879268.05
APP-00354,CO-00354,5,4360948.71,22,133881.13,2823620.73
APP-00355,CO-00355,1,6332114.48,34,97007.99,3024143.02
APP-00355,CO-00355,2,6285890.05,33,198256.97,2898924.4
APP-00355,CO-00355,3,6240003.05,32,298022.55,2773705.78
APP-00355,CO-00355,4,6194451.03,31,396320.98,2648487.16
APP-00355,CO-00355,5,6149231.54,30,493168.37,2523268.55
APP-00356,CO-00356,1,2859391.37,31,109343.13,512133.0
APP-00356,CO-00356,2,2956038.8,33,155724.12,450743.11
APP-00356,CO-00356,3,3055952.91,34,205115.56,389353.22
APP-00356,CO-00356,4,3159244.12,36,257667.95,327963.33
APP-00356,CO-00356,5,3266026.57,38,313538.55,266573.44
APP-00357,CO-00357,1,3013058.6,22,-82557.81,312439.13
APP-00357,CO-00357,2,3277303.84,24,-77016.64,304283.19
APP-00357,CO-00357,3,3564723.39,25,-69868.58,296127.25
APP-00357,CO-00357,4,3877349.63,27,-60874.39,287971.32
APP-00357,CO-00357,5,4217393.19,28,-49765.24,279815.38
APP-00358,CO-00358,1,3454982.37,40,-352684.6,2211551.55
APP-00358,CO-00358,2,4157034.79,47,-321588.21,2170876.34
APP-00358,CO-00358,3,5001744.26,55,-263291.82,2130201.12
APP-00358,CO-00358,4,6018098.7,64,-168025.32,2089525.91
APP-00358,CO-00358,5,7240976.35,75,-23171.12,2048850.69
APP-00359,CO-00359,1,1018531.24,10,-24465.12,424281.5
APP-00359,CO-00359,2,1122523.28,11,-1953.19,418126.26
APP-00359,CO-00359,3,1237132.91,13,25410.71,411971.01
APP-00359,CO-00359,4,1363444.18,15,58382.68,405815.77
APP-00359,CO-00359,5,1502651.83,16,97822.63,399660.52
APP-00360,CO-00360,1,2042929.19,15,-67089.79,139465.72
APP-00360,CO-00360,2,2207384.99,15,-67281.09,131852.93
APP-00360,CO-00360,3,2385079.49,14,-67068.44,124240.15
APP-00360,CO-00360,4,2577078.39,14,-66385.54,116627.37
APP-00360,CO-00360,5,2784533.2,14,-65158.08,109014.58
APP-00361,CO-00361,1,1934924.56,17,221510.16,462057.45
APP-00361,CO-00361,2,1990069.91,18,226390.35,434875.3
APP-00361,CO-00361,3,2046786.9,18,231368.79,407693.14
APP-00361,CO-00361,4,2105120.33,19,236447.12,380510.99
APP-00361,CO-00361,5,2165116.26,20,241626.97,353328.84
APP-00362,CO-00362,1,3600036.91,15,-527117.4,2405118.24
APP-00362,CO-00362,2,4030961.33,16,-543131.73,2341777.59
APP-00362,CO-00362,3,4513467.4,18,-555427.3,2278436.93
APP-00362,CO-00362,4,5053729.45,19,-562884.39,2215096.28
APP-00362,CO-00362,5,5658660.86,21,-564168.49,2151755.62
APP-00363,CO-00363,1,6586177.75,28,-26476.43,4155004.12
APP-00363,CO-00363,2,7283653.98,30,-18500.48,4027381.86
APP-00363,CO-00363,3,8054992.93,32,-8538.29,3899759.59
APP-00363,CO-00363,4,8908016.68,33,3741.37,3772137.32
APP-00363,CO-00363,5,9851375.65,35,18717.61,3644515.06
APP-00364,CO-00364,1,787059.05,4,-32285.16,611950.87
APP-00364,CO-00364,2,814763.53,4,-26675.36,589427.01
APP-00364,CO-00364,3,843443.21,4,-20630.62,566903.16
APP-00364,CO-00364,4,873132.41,5,-14127.28,544379.31
APP-00364,CO-00364,5,903866.67,5,-7140.55,521855.46
APP-00365,CO-00365,1,2145343.63,11,213547.5,1086987.01
APP-00365,CO-00365,2,2380044.22,11,294363.87,1052490.16
APP-00365,CO-00365,3,2640421.06,12,390307.04,1017993.32
APP-00365,CO-00365,4,2929283.13,13,503719.53,983496.48
APP-00365,CO-00365,5,3249746.7,13,637275.33,948999.63
APP-00366,CO-00366,1,10103925.29,43,-425981.49,3684072.21
APP-00366,CO-00366,2,10589924.1,45,-223659.2,3383813.0
APP-00366,CO-00366,3,11099299.45,46,-887.94,3083553.78
APP-00366,CO-00366,4,11633175.75,48,243831.36,2783294.56
APP-00366,CO-00366,5,12192731.51,50,512094.72,2483035.35
APP-00367,CO-00367,1,1101233.07,7,45040.43,394304.86
APP-00367,CO-00367,2,1164113.48,7,59486.2,354439.33
APP-00367,CO-00367,3,1230584.36,7,75434.82,314573.81
APP-00367,CO-00367,4,1300850.72,8,93010.83,274708.28
APP-00367,CO-00367,5,1375129.3,8,112348.06,234842.76
APP-00368,CO-00368,1,1035356.82,6,-78997.73,186118.75
APP-00368,CO-00368,2,1113215.65,6,-79372.28,179244.34
APP-00368,CO-00368,3,1196929.47,7,-79356.42,172369.92
APP-00368,CO-00368,4,1286938.56,7,-78889.33,165495.5
APP-00368,CO-00368,5,1383716.34,7,-77903.23,158621.09
APP-00369,CO-00369,1,2874968.75,16,-458500.02,1610301.27
APP-00369,CO-00369,2,3081104.01,17,-451874.71,1543310.22
APP-00369,CO-00369,3,3302019.17,18,-441942.25,1476319.16
APP-00369,CO-00369,4,3538773.94,20,-428262.42,1409328.11
APP-00369,CO-00369,5,3792504.03,21,-410348.94,1342337.05
APP-00370,CO-00370,1,5268921.71,23,19811.15,2771647.42
APP-00370,CO-00370,2,5445430.58,23,158570.94,2667366.25
APP-00370,CO-00370,3,5627852.51,23,306605.4,2563085.08
APP-00370,CO-00370,4,5816385.57,23,464380.22,2458803.91
APP-00370,CO-00370,5,6011234.48,23,632381.87,2354522.74
APP-00371,CO-00371,1,2655108.5,12,211134.23,351869.31
APP-00371,CO-00371,2,3180554.48,14,313093.78,340184.68
APP-00371,CO-00371,3,3809986.21,16,447139.98,328500.06
APP-00371,CO-00371,4,4563982.48,18,621979.53,316815.44
APP-00371,CO-00371,5,5467194.61,21,848508.6,305130.81
APP-00372,CO-00372,1,9709452.06,102,-429157.78,6583537.08
APP-00372,CO-00372,2,11390158.21,114,-273363.8,6184259.75
APP-00372,CO-00372,3,13361794.6,127,-50774.82,5784982.43
APP-00372,CO-00372,4,15674721.24,142,257065.43,5385705.1
APP-00372,CO-00372,5,18388015.49,158,673001.37,4986427.77
APP-00373,CO-00373,1,5943285.04,29,-682645.72,1745278.89
APP-00373,CO-00373,2,6843098.4,31,-665286.03,1618503.36
APP-00373,CO-00373,3,7879143.49,33,-627022.24,1491727.84
APP-00373,CO-00373,4,9072045.82,36,-561922.52,1364952.31
APP-00373,CO-00373,5,10445553.55,38,-462738.02,1238176.79
APP-00374,CO-00374,1,5631210.54,46,429210.87,317818.51
APP-00374,CO-00374,2,6236002.55,49,558371.67,298715.04
APP-00374,CO-00374,3,6905749.22,53,710325.37,279611.56
APP-00374,CO-00374,4,7647426.69,57,888478.03,260508.08
APP-00374,CO-00374,5,8468760.32,61,1096704.46,241404.61
APP-00375,CO-00375,1,4201197.53,32,-247534.56,1202881.99
APP-00375,CO-00375,2,4628039.2,32,-261206.53,1166573.71
APP-00375,CO-00375,3,5098247.98,32,-275101.46,1130265.44
APP-00375,CO-00375,4,5616229.98,32,-289123.52,1093957.16
APP-00375,CO-00375,5,6186838.95,33,-303155.11,1057648.89
APP-00376,CO-00376,1,24012763.44,140,-1890764.99,18046146.05
APP-00376,CO-00376,2,25662440.29,142,-1482775.8,17466127.28
APP-00376,CO-00376,3,27425449.94,144,-1009805.07,16886108.5
APP-00376,CO-00376,4,29309578.35,146,-464849.91,16306089.73
APP-00376,CO-00376,5,31323146.38,148,159748.05,15726070.96
APP-00377,CO-00377,1,2079158.0,10,-102627.24,1523606.6
APP-00377,CO-00377,2,2422011.15,11,-80217.01,1489460.67
APP-00377,CO-00377,3,2821400.79,13,-47625.25,1455314.73
APP-00377,CO-00377,4,3286649.78,14,-2103.46,1421168.8
APP-00377,CO-00377,5,3828618.33,16,59726.45,1387022.86
APP-00378,CO-00378,1,304617.73,2,12605.08,131204.12
APP-00378,CO-00378,2,313999.95,2,19078.64,121721.86
APP-00378,CO-00378,3,323671.15,2,25939.01,112239.59
APP-00378,CO-00378,4,333640.22,2,33203.88,102757.33
APP-00378,CO-00378,5,343916.34,2,40891.65,93275.07
APP-00379,CO-00379,1,11078549.67,91,-3361675.11,9373004.48
APP-00379,CO-00379,2,11260237.88,98,-3125616.83,8833779.18
APP-00379,CO-00379,3,11444905.78,105,-2880911.68,8294553.88
APP-00379,CO-00379,4,11632602.24,112,-2627339.54,7755328.58
APP-00379,CO-00379,5,11823376.91,120,-2364675.38,7216103.28
APP-00380,CO-00380,1,1615423.14,8,21840.52,1103216.79
APP-00380,CO-00380,2,1882129.5,9,35647.53,1050118.81
APP-00380,CO-00380,3,2192869.08,10,53418.29,997020.84
APP-00380,CO-00380,4,2554911.76,11,76085.27,943922.86
APP-00380,CO-00380,5,2976727.7,13,104780.81,890824.89
APP-00381,CO-00381,1,2538055.6,23,-208628.17,1794306.63
APP-00381,CO-00381,2,2639070.21,23,-198985.89,1666485.11
APP-00381,CO-00381,3,2744105.2,23,-188245.62,1538663.58
APP-00381,CO-00381,4,2853320.59,23,-176335.21,1410842.06
APP-00381,CO-00381,5,2966882.75,23,-163178.55,1283020.54
APP-00382,CO-00382,1,9342598.0,42,1836754.77,5939758.09
APP-00382,CO-00382,2,10752396.04,45,2352624.25,5226859.39
APP-00382,CO-00382,3,12374932.6,48,2982358.76,4513960.69
APP-00382,CO-00382,4,14242309.93,51,3748575.97,3801061.98
APP-00382,CO-00382,5,16391474.5,55,4678126.82,3088163.28
APP-00383,CO-00383,1,484055.55,2,-43071.26,161550.39
APP-00383,CO-00383,2,530815.31,2,-42178.58,157506.58
APP-00383,CO-00383,3,582092.07,2,-40711.52,153462.77
APP-00383,CO-00383,4,638322.17,2,-38567.43,149418.96
APP-00383,CO-00383,5,699984.09,2,-35629.19,145375.15
APP-00384,CO-00384,1,668775.53,3,-38240.58,437795.66
APP-00384,CO-00384,2,713583.49,3,-36221.5,422105.04
APP-00384,CO-00384,3,761393.58,3,-33760.19,406414.41
APP-00384,CO-00384,4,812406.95,3,-30806.47,390723.79
APP-00384,CO-00384,5,866838.22,3,-27305.4,375033.16
APP-00385,CO-00385,1,471584.78,4,-21994.71,236504.15
APP-00385,CO-00385,2,503322.43,4,-15290.94,226931.78
APP-00385,CO-00385,3,537196.03,5,-7585.21,217359.4
APP-00385,CO-00385,4,573349.32,5,1226.97,207787.02
APP-00385,CO-00385,5,611935.73,5,11259.62,198214.64
APP-00386,CO-00386,1,1022389.43,4,-99826.1,643065.22
APP-00386,CO-00386,2,1055412.61,4,-95177.11,603441.98
APP-00386,CO-00386,3,1089502.44,4,-90123.64,563818.75
APP-00386,CO-00386,4,1124693.37,4,-84644.42,524195.51
APP-00386,CO-00386,5,1161020.97,4,-78717.22,484572.27
APP-00387,CO-00387,1,4049799.67,17,750184.89,567052.62
APP-00387,CO-00387,2,4822096.47,19,962394.01,503724.58
APP-00387,CO-00387,3,5741670.27,21,1228258.1,440396.54
APP-00387,CO-00387,4,6836606.79,24,1560523.86,377068.5
APP-00387,CO-00387,5,8140347.7,27,1974848.35,313740.45
APP-00388,CO-00388,1,3807131.2,36,-696857.29,2423422.95
APP-00388,CO-00388,2,3916015.15,38,-667602.26,2255226.87
APP-00388,CO-00388,3,4028013.18,40,-636103.84,2087030.8
APP-00388,CO-00388,4,4143214.36,42,-602257.64,1918834.72
APP-00388,CO-00388,5,4261710.29,44,-565955.13,1750638.65
APP-00389,CO-00389,1,2858534.74,16,-507447.09,2552790.67
APP-00389,CO-00389,2,2828805.98,16,-460359.89,2475356.86
APP-00389,CO-00389,3,2799386.4,16,-414197.21,2397923.05
APP-00389,CO-00389,4,2770272.78,16,-368944.93,2320489.25
APP-00389,CO-00389,5,2741461.94,16,-324589.09,2243055.44
APP-00390,CO-00390,1,594864.26,2,76761.28,146272.11
APP-00390,CO-00390,2,663273.65,2,102595.17,131703.13
APP-00390,CO-00390,3,739550.12,3,133355.68,117134.14
APP-00390,CO-00390,4,824598.39,3,169834.28,102565.15
APP-00390,CO-00390,5,919427.2,3,212939.34,87996.17
APP-00391,CO-00391,1,227056.93,2,-18536.93,193439.91
APP-00391,CO-00391,2,237047.43,2,-17655.29,183065.78
APP-00391,CO-00391,3,247477.52,2,-16660.19,172691.64
APP-00391,CO-00391,4,258366.53,2,-15543.33,162317.51
APP-00391,CO-00391,5,269734.66,2,-14295.94,151943.37
APP-00392,CO-00392,1,2372687.61,13,-137188.8,798691.98
APP-00392,CO-00392,2,2433191.14,13,-79176.04,736947.02
APP-00392,CO-00392,3,2495237.52,12,-18115.42,675202.07
APP-00392,CO-00392,4,2558866.07,12,46110.77,613457.11
APP-00392,CO-00392,5,2624117.16,12,113624.27,551712.16
APP-00393,CO-00393,1,1341427.63,6,-21301.87,263067.28
APP-00393,CO-00393,2,1316208.79,6,5054.24,244857.39
APP-00393,CO-00393,3,1291464.07,6,30426.89,226647.51
APP-00393,CO-00393,4,1267184.54,6,54843.75,208437.63
APP-00393,CO-00393,5,1243361.47,5,78331.77,190227.74
APP-00394,CO-00394,1,3799282.41,22,253868.05,394111.65
APP-00394,CO-00394,2,4160974.1,22,371741.43,356585.02
APP-00394,CO-00394,3,4557098.83,22,509757.08,319058.38
APP-00394,CO-00394,4,4990934.64,22,670681.8,281531.75
APP-00394,CO-00394,5,5466071.62,22,857626.64,244005.12
APP-00395,CO-00395,1,5226467.33,22,-158152.9,3316070.29
APP-00395,CO-00395,2,6178207.03,25,-71172.94,3316070.29
APP-00395,CO-00395,3,7303258.53,27,52729.53,3316070.29
APP-00395,CO-00395,4,8633181.9,30,224117.4,3316070.29
APP-00395,CO-00395,5,10205284.33,34,456176.21,3316070.29
APP-00396,CO-00396,1,2800729.14,29,-391597.95,1308680.17
APP-00396,CO-00396,2,3117491.6,29,-432209.04,1268733.86
APP-00396,CO-00396,3,3470079.9,30,-476997.18,1228787.54
APP-00396,CO-00396,4,3862545.94,31,-526387.76,1188841.22
APP-00396,CO-00396,5,4299399.88,32,-580848.92,1148894.91
APP-00397,CO-00397,1,5053600.65,21,-70042.9,1327899.87
APP-00397,CO-00397,2,5449802.94,20,-9373.66,1223545.85
APP-00397,CO-00397,3,5877067.49,20,61239.04,1119191.83
APP-00397,CO-00397,4,6337829.58,20,142981.44,1014837.82
APP-00397,CO-00397,5,6834715.42,19,237164.62,910483.8
APP-00398,CO-00398,1,3017304.4,13,61854.74,1563512.7
APP-00398,CO-00398,2,3303646.59,14,79617.88,1512526.83
APP-00398,CO-00398,3,3617162.65,15,100195.41,1461540.97
APP-00398,CO-00398,4,3960431.38,17,123961.5,1410555.1
APP-00398,CO-00398,5,4336276.32,18,151336.04,1359569.24
APP-00399,CO-00399,1,4029501.03,38,-112100.72,1180962.56
APP-00399,CO-00399,2,4361128.97,40,-41169.06,1137571.46
APP-00399,CO-00399,3,4720049.88,41,42197.25,1094180.37
APP-00399,CO-00399,4,5108509.99,43,139564.49,1050789.28
APP-00399,CO-00399,5,5528940.36,45,252672.57,1007398.18
APP-00400,CO-00400,1,1070740.76,7,-94781.97,453004.57
APP-00400,CO-00400,2,1058534.31,7,-89911.9,432729.26
APP-00400,CO-00400,3,1046467.02,6,-85140.56,412453.95
APP-00400,CO-00400,4,1034537.3,6,-80466.31,392178.64
APP-00400,CO-00400,5,1022743.57,6,-75887.57,371903.33
APP-00401,CO-00401,1,2013582.44,11,-291244.56,1415879.49
APP-00401,CO-00401,2,2214336.61,12,-315055.81,1326144.89
APP-00401,CO-00401,3,2435105.97,13,-340720.03,1236410.29
APP-00401,CO-00401,4,2677886.03,15,-368370.0,1146675.69
APP-00401,CO-00401,5,2944871.27,16,-398146.6,1056941.09
APP-00402,CO-00402,1,2913804.31,12,-12762.46,1583618.98
APP-00402,CO-00402,2,3182457.07,13,59321.0,1456105.38
APP-00402,CO-00402,3,3475879.61,13,144805.14,1328591.78
APP-00402,CO-00402,4,3796355.71,14,245548.29,1201078.18
APP-00402,CO-00402,5,4146379.7,14,363637.5,1073564.58
APP-00403,CO-00403,1,5109864.43,46,397240.86,3498953.22
APP-00403,CO-00403,2,5245275.84,45,531766.06,3368813.97
APP-00403,CO-00403,3,5384275.65,45,673142.14,3238674.71
APP-00403,CO-00403,4,5526958.95,44,821637.72,3108535.45
APP-00403,CO-00403,5,5673423.37,43,977530.85,2978396.2
APP-00404,CO-00404,1,1902444.99,14,293318.97,761469.72
APP-00404,CO-00404,2,2448636.95,17,418129.25,691295.62
APP-00404,CO-00404,3,3151640.62,21,590428.35,621121.51
APP-00404,CO-00404,4,4056476.64,26,827196.72,550947.4
APP-00404,CO-00404,5,5221091.08,32,1151250.58,480773.3
APP-00405,CO-00405,1,4033660.98,20,-459918.02,3221566.8
APP-00405,CO-00405,2,4409194.82,22,-445064.12,2967047.8
APP-00405,CO-00405,3,4819690.85,24,-423458.04,2712528.79
APP-00405,CO-00405,4,5268404.07,27,-393971.26,2458009.79
APP-00405,CO-00405,5,5758892.49,30,-355323.67,2203490.79
APP-00406,CO-00406,1,1764419.42,11,-5646.14,403146.61
APP-00406,CO-00406,2,1853346.16,12,33916.23,395572.93
APP-00406,CO-00406,3,1946754.81,12,77480.84,387999.24
APP-00406,CO-00406,4,2044871.25,13,125350.61,380425.56
APP-00406,CO-00406,5,2147932.76,13,177848.83,372851.88
APP-00407,CO-00407,1,2138822.52,12,5817.6,489097.16
APP-00407,CO-00407,2,2347999.36,13,63020.3,463983.09
APP-00407,CO-00407,3,2577633.7,14,131356.21,438869.01
APP-00407,CO-00407,4,2829726.28,15,212455.85,413754.93
APP-00407,CO-00407,5,3106473.51,16,308162.17,388640.86
APP-00408,CO-00408,1,5146468.63,30,-258661.51,499825.42
APP-00408,CO-00408,2,5273071.76,30,-248994.45,466822.0
APP-00408,CO-00408,3,5402789.32,30,-238695.23,433818.58
APP-00408,CO-00408,4,5535697.94,30,-227738.61,400815.17
APP-00408,CO-00408,5,5671876.11,31,-216098.48,367811.75
APP-00409,CO-00409,1,355541.41,1,-25606.09,153856.99
APP-00409,CO-00409,2,423307.61,1,-28801.85,147879.17
APP-00409,CO-00409,3,503990.04,1,-32285.6,141901.34
APP-00409,CO-00409,4,600050.54,1,-36051.04,135923.52
APP-00409,CO-00409,5,714420.17,1,-40078.97,129945.7
APP-00410,CO-00410,1,617944.46,5,-61831.52,345479.84
