application_id,company_id,company_name,industry,region,company_type,requested_amount,term_months,annual_revenue,years_in_business,existing_debt,num_recent_loans,late_payment_ratio,suspicious_transfer_ratio,collateral_ratio,employees,country_risk_score,free_cash_flow,monthly_burn_rate,cash_flow_to_revenue_ratio,expected_runway_months,forecast_revenue_cagr,forecast_employee_cagr,forecast_fcf_margin_year5,planned_debt_reduction_pct,forecast_plan_confidence_score,current_ratio,quick_ratio,receivables_days,payables_days,inventory_days,financial_statements_uploaded,bank_statements_uploaded,tax_return_uploaded,ownership_docs_uploaded,forecast_support_uploaded,document_edit_count,late_stage_change_count,process_deviation_score,email_domain_age_months,website_age_months,bank_account_age_months,location_mismatch_score,duplicate_contact_score,related_party_exposure_score,counterparty_concentration_score,shared_identifier_score,narrative_contradiction_score,debt_to_revenue_ratio,request_to_revenue_ratio,loan_velocity_score,payment_stress_score,collateral_gap_ratio,external_financing_pressure,financial_distress_score,transaction_anomaly_score,company_scale_mismatch_score,governance_complexity_score,cash_flow_pressure_score,runway_risk_score,cash_conversion_risk_score,forecast_plan_aggressiveness_score,forecast_execution_risk_score,forecast_hiring_efficiency_risk_score,forecast_debt_service_risk_score,cash_conversion_cycle_days,document_completeness_score,document_quality_risk_score,process_integrity_risk_score,identity_verification_risk_score,working_capital_pressure_score,financial_statement_anomaly_score,related_party_network_risk_score,narrative_consistency_risk_score,is_fraud
APP-00232,CO-00232,Company 00232,Healthcare,North America,LLC,190097.35,36,1213832.16,4.1,650003.8,2,0.224,0.062,0.383,6,0.234,-203532.24,18047.88,-0.1677,7.7,0.0966,0.0563,-0.1597,0.2365,0.15,1.4552,1.2957,62.3,87.5,0.0,1,1,1,1,1,2,2,0.6296,55.0,26.0,39.0,0.0555,0.1272,0.259,0.4463,0.1039,0.4084,0.5355,0.1566,0.3333,0.316,0.617,0.4153,0.4307,0.1473,0.4273,0.0876,0.3216,0.3583,0.7546,0.0883,0.4612,0.0,0.0938,-25.2,1.0,0.2055,0.4733,0.0238,0.0,0.0821,0.2567,0.4084,1
APP-00233,CO-00233,Company 00233,Retail,APAC,Partnership,1226333.65,48,3004449.77,12.2,1603984.35,3,0.027,0.081,0.356,13,0.42,-256023.8,26447.26,-0.0852,14.7,0.0955,0.075,-0.0558,0.3807,0.4775,0.6211,0.2628,51.2,58.8,51.1,1,1,1,1,1,2,0,0.3433,133.0,79.0,99.0,0.2556,0.0563,0.4291,0.1324,0.0545,0.2011,0.5339,0.4082,0.5,0.207,0.644,0.6538,0.3876,0.163,0.643,0.161,0.1827,0.0,0.502,0.0645,0.2526,0.0,0.1163,43.5,1.0,0.0968,0.2045,0.0568,0.329,0.0892,0.2116,0.2011,1
APP-00234,CO-00234,Company 00234,Wholesale,North America,Partnership,922990.12,36,7318043.88,15.6,431261.24,2,0.191,0.049,0.635,41,0.742,-632924.55,64483.92,-0.0865,31.4,0.0026,0.0272,-0.0314,0.2695,0.4053,1.3288,0.7613,78.6,75.1,75.3,1,1,1,0,0,2,3,0.7234,124.0,174.0,139.0,0.1684,0.026,0.2443,0.7464,0.0702,0.3412,0.0589,0.1261,0.3333,0.1263,0.365,0.1941,0.1633,0.2098,0.2904,0.2093,0.1835,0.0,0.4771,0.0824,0.2671,0.0,0.0377,78.8,0.6,0.4348,0.5855,0.0363,0.1328,0.1402,0.3319,0.3412,1
APP-00235,CO-00235,Company 00235,Construction,North America,LLC,547194.61,48,1056969.24,7.8,453141.78,2,0.143,0.083,0.783,4,0.165,-159008.27,13668.62,-0.1504,19.1,0.0738,0.0532,-0.0352,0.1412,0.6235,0.9889,0.8617,60.4,46.5,25.2,1,0,1,1,1,2,0,0.3339,84.0,75.0,46.0,0.1394,0.0707,0.1126,0.2972,0.1204,0.2313,0.4287,0.5177,0.3333,0.233,0.217,0.6668,0.2665,0.1323,0.6878,0.0772,0.2823,0.0,0.6807,0.0857,0.2755,0.0,0.0471,39.1,0.8,0.1859,0.2003,0.035,0.0873,0.1085,0.167,0.2313,1
APP-00236,CO-00236,Company 00236,Healthcare,North America,Partnership,154741.07,12,1139219.07,16.8,249319.1,1,0.102,0.084,0.369,6,0.191,47706.67,2085.95,0.0419,60.0,0.0839,0.0589,0.1245,0.3232,0.6116,1.7498,1.5229,33.8,52.3,64.4,1,1,1,1,1,1,0,0.0713,199.0,186.0,148.0,0.0972,0.0602,0.1389,0.1267,0.0448,0.0889,0.2189,0.1358,0.1667,0.1349,0.631,0.2346,0.2734,0.1119,0.3476,0.1267,0.0283,0.0,0.1463,0.0733,0.1399,0.0,0.0307,45.9,1.0,0.0384,0.0571,0.0255,0.0,0.0415,0.1062,0.0889,0
APP-00237,CO-00237,Company 00237,Wholesale,APAC,LLC,24245.33,72,255943.24,7.2,223317.24,1,0.076,0.02,0.781,2,0.031,-17085.7,1672.11,-0.0668,32.0,-0.0072,-0.0428,-0.005,0.2084,0.6383,0.4799,0.15,53.7,62.7,27.3,1,1,1,1,1,2,0,0.2078,57.0,106.0,45.0,0.1572,0.0447,0.0901,0.1582,0.0908,0.2244,0.8725,0.0947,0.1667,0.3559,0.219,0.4608,0.4238,0.0475,0.1091,0.0572,0.1375,0.0,0.5061,0.0619,0.2205,0.0,0.0823,18.3,1.0,0.0833,0.1435,0.0359,0.3925,0.0723,0.1037,0.2244,1
APP-00238,CO-00238,Company 00238,Wholesale,Western Europe,Sole Proprietorship,547150.5,24,1862320.93,3.3,1728642.4,3,0.076,0.028,0.747,8,0.096,-384677.26,32989.61,-0.2066,11.3,0.0032,-0.0197,-0.0934,0.3171,0.5962,0.4406,0.15,60.4,71.3,53.7,1,1,1,1,1,1,1,0.2572,28.0,54.0,41.0,0.0998,0.1703,0.4542,0.2907,0.0824,0.3988,0.9282,0.2938,0.5,0.376,0.253,0.6904,0.4322,0.095,0.6456,0.1614,0.3869,0.0583,0.7816,0.0875,0.3185,0.0,0.1828,42.8,1.0,0.097,0.2107,0.037,0.4024,0.0942,0.2696,0.3988,1
APP-00239,CO-00239,Company 00239,Wholesale,APAC,Partnership,230970.36,36,757353.64,10.0,226200.03,2,0.251,0.059,0.331,8,0.052,-93358.96,8957.93,-0.1233,22.9,0.0738,0.0287,-0.0636,0.4316,0.5377,0.8476,0.15,100.5,111.6,41.5,1,1,0,1,1,2,0,0.2371,112.0,117.0,29.0,0.2132,0.0724,0.1514,0.3208,0.0601,0.2029,0.2987,0.305,0.3333,0.2456,0.669,0.4392,0.353,0.1238,0.2598,0.1058,0.2503,0.0,0.6145,0.0711,0.271,0.0,0.1153,30.4,0.8,0.1762,0.1567,0.0499,0.3893,0.2264,0.1702,0.2029,0
APP-00240,CO-00240,Company 00240,Software,Middle East,Corporation,386097.54,72,1290526.16,33.0,236066.17,1,0.168,0.052,0.407,13,0.294,78187.32,2117.55,0.0606,60.0,0.1726,0.1033,0.0946,0.3331,0.7908,0.7628,0.7833,46.8,39.9,37.2,1,1,1,1,1,2,0,0.1538,240.0,240.0,180.0,0.2794,0.0522,0.177,0.2615,0.0812,0.0062,0.1829,0.2992,0.1667,0.1583,0.593,0.3534,0.2656,0.123,0.2673,0.3616,0.0253,0.0,0.1059,0.0351,0.0806,0.0,0.0268,44.1,1.0,0.0779,0.1192,0.0611,0.1635,0.0515,0.1659,0.0363,0
APP-00241,CO-00241,Company 00241,Construction,Latin America,LLC,239521.45,48,911766.51,2.4,204362.31,1,0.361,0.081,0.768,4,0.329,-64981.54,5832.35,-0.0713,9.2,0.0594,0.022,-0.0696,0.3055,0.4444,1.5586,1.1062,84.3,68.3,61.5,0,1,0,1,1,6,2,0.6911,66.0,17.0,16.0,0.2744,0.1181,0.3198,0.4664,0.1385,0.2215,0.2241,0.2627,0.1667,0.2792,0.232,0.3406,0.2705,0.1828,0.6381,0.4418,0.1379,0.2333,0.491,0.0563,0.3002,0.0,0.0513,77.5,0.6,0.5166,0.601,0.0778,0.0847,0.1663,0.2946,0.2215,1
APP-00242,CO-00242,Company 00242,Manufacturing,North America,Sole Proprietorship,1091518.98,36,1994167.93,16.4,925911.31,2,0.164,0.266,0.878,11,0.046,-67999.33,7566.44,-0.0341,60.0,0.0857,0.0001,0.0757,0.1211,0.4588,0.6521,0.15,106.4,53.8,54.9,1,1,0,1,0,3,0,0.4573,185.0,133.0,139.0,0.0122,0.0522,0.3529,0.3592,0.0548,0.5394,0.4643,0.5474,0.3333,0.2574,0.122,0.7057,0.2627,0.2193,0.5449,0.1539,0.0773,0.0,0.3867,0.103,0.241,0.0124,0.0258,107.5,0.6,0.3195,0.2808,0.0077,0.5519,0.2912,0.2716,0.5394,1
APP-00243,CO-00243,Company 00243,Construction,Western Europe,LLC,108824.05,60,377857.19,9.6,314864.7,3,0.026,0.081,0.728,1,0.422,-67355.51,6331.05,-0.1783,7.9,0.0369,0.0572,-0.0983,0.1998,0.3738,0.25,0.15,46.3,69.4,24.1,1,1,0,1,1,3,4,0.5657,112.0,102.0,79.0,0.15,0.0727,0.4447,0.4348,0.0423,0.2924,0.8333,0.288,0.5,0.3143,0.272,0.6788,0.4176,0.163,0.7817,0.1158,0.3565,0.3417,0.76,0.0959,0.4172,0.0,0.1046,1.0,0.8,0.4003,0.6096,0.0373,0.45,0.1504,0.3048,0.2924,1
APP-00244,CO-00244,Company 00244,Software,Middle East,Corporation,143387.03,18,505323.83,4.0,245099.08,1,0.281,0.123,0.166,5,0.278,22719.94,760.44,0.045,60.0,0.2441,0.0711,0.1123,0.4414,0.3248,1.5773,1.5532,78.2,64.5,0.4,1,1,1,1,1,4,2,0.3969,64.0,5.0,39.0,0.2352,0.044,0.076,0.0828,0.0168,0.4252,0.485,0.2838,0.1667,0.3292,0.834,0.4652,0.4785,0.1822,0.2581,0.3592,0.0232,0.0,0.2063,0.2042,0.2581,0.2067,0.0816,14.1,1.0,0.2447,0.4186,0.1959,0.033,0.1373,0.0679,0.4252,1
APP-00245,CO-00245,Company 00245,Software,APAC,Corporation,4700362.4,18,18425518.04,1.2,1317693.87,3,0.163,0.078,0.363,94,0.683,2206067.26,23357.96,0.1197,60.0,0.1889,0.1204,0.1976,0.4555,0.4939,1.6324,1.332,49.2,40.1,25.7,0,0,1,0,1,5,3,0.6612,0.0,0.0,17.0,0.3347,0.0969,0.1136,0.0728,0.1121,0.1711,0.0715,0.2551,0.5,0.1154,0.637,0.3382,0.3194,0.228,0.5791,0.24,0.0196,0.0,0.0404,0.091,0.1432,0.0,0.0172,34.8,0.4,0.6124,0.6325,0.5266,0.0,0.1229,0.0974,0.1711,1
APP-00246,CO-00246,Company 00246,Construction,APAC,LLC,44800.88,24,604754.23,0.7,34527.6,1,0.345,0.178,0.936,5,0.176,-22743.32,2630.37,-0.0376,8.3,0.1673,0.1161,0.0325,0.3595,0.1743,1.2398,0.8941,93.0,92.6,39.3,0,1,1,0,0,4,4,0.9375,4.0,0.0,28.0,0.1837,0.1083,0.1488,0.3092,0.1368,0.4251,0.0571,0.0741,0.1667,0.2103,0.064,0.1175,0.2408,0.21,0.0806,0.2322,0.0878,0.3083,0.3794,0.1118,0.3608,0.0,0.0277,39.7,0.4,0.6488,0.8019,0.4142,0.0965,0.2601,0.1968,0.4251,0
APP-00247,CO-00247,Company 00247,Wholesale,APAC,LLC,250562.03,24,731764.79,4.4,169384.22,0,0.144,0.262,0.279,5,0.289,-48751.34,5085.66,-0.0666,9.3,-0.0347,-0.0162,-0.0205,0.445,0.4494,1.1769,0.5921,109.0,81.6,61.8,1,0,1,1,1,3,1,0.3793,37.0,51.0,42.0,0.115,0.2275,0.1289,0.188,0.0379,0.2231,0.2315,0.3424,0.0,0.1625,0.721,0.3755,0.3116,0.2162,0.45,0.0958,0.1439,0.225,0.4381,0.0743,0.2906,0.0,0.0777,89.2,0.8,0.2617,0.3157,0.0458,0.2786,0.22,0.1372,0.2231,1
APP-00248,CO-00248,Company 00248,Logistics,Eastern Europe,LLC,2149406.56,48,13755007.92,8.6,11055962.97,3,0.361,0.047,0.933,64,0.208,-1915473.36,179926.82,-0.1393,2.7,0.1025,0.0628,-0.0694,0.1762,0.4492,0.9864,0.9325,95.0,74.1,35.4,1,0,1,0,1,4,4,0.6347,54.0,82.0,80.0,0.0846,0.1184,0.1921,0.3232,0.0406,0.2939,0.8038,0.1563,0.5,0.4879,0.067,0.5588,0.438,0.1793,0.4684,0.3837,0.2784,0.775,0.7408,0.0842,0.4798,0.0,0.0815,56.3,0.6,0.5285,0.6656,0.0288,0.1453,0.2615,0.179,0.2939,1
APP-00249,CO-00249,Company 00249,Logistics,Western Europe,Sole Proprietorship,7500000.0,36,40027095.46,11.6,23935279.2,1,0.066,0.091,0.512,282,0.158,-4304678.48,376887.4,-0.1075,14.8,0.1195,0.0713,-0.0788,0.3942,0.582,0.7868,0.4654,66.9,82.2,30.1,0,0,1,1,1,1,1,0.335,126.0,100.0,87.0,0.1393,0.0505,0.1521,0.312,0.0345,0.2758,0.598,0.1874,0.1667,0.2516,0.488,0.4329,0.3847,0.1036,0.2394,0.1707,0.2044,0.0,0.5757,0.0538,0.2463,0.0,0.1349,14.8,0.6,0.2848,0.2458,0.0329,0.2417,0.1283,0.1646,0.2758,1
APP-00250,CO-00250,Company 00250,Wholesale,Western Europe,Partnership,44765.67,36,679038.68,13.4,369092.02,2,0.075,0.003,0.678,3,0.848,-112580.46,10005.13,-0.1658,9.1,0.053,0.009,-0.1395,0.3449,0.4739,1.1047,0.7451,49.1,61.8,35.8,1,1,1,1,1,0,0,0.375,162.0,120.0,105.0,0.1915,0.0824,0.2673,0.4243,0.0753,0.1656,0.5436,0.0659,0.3333,0.2369,0.322,0.3444,0.3231,0.1772,0.3198,0.2252,0.3185,0.2417,0.722,0.0636,0.3563,0.0,0.137,23.1,1.0,0.0375,0.1688,0.0465,0.0875,0.0487,0.24,0.1656,1
APP-00251,CO-00251,Company 00251,Logistics,Western Europe,Partnership,819544.63,48,1516250.46,8.1,480108.16,2,0.167,0.042,0.923,7,0.295,-168877.07,15975.94,-0.1114,14.8,0.0585,0.0152,-0.0441,0.2598,0.4399,0.7144,0.5563,67.7,49.0,12.7,1,1,1,1,1,2,1,0.3318,121.0,112.0,59.0,0.0764,0.1681,0.1868,0.444,0.0678,0.3783,0.3166,0.5405,0.3333,0.2058,0.077,0.6393,0.1914,0.1341,0.6191,0.1422,0.2238,0.0,0.5696,0.084,0.2838,0.0,0.0666,31.4,1.0,0.1357,0.2693,0.0321,0.2391,0.0973,0.2197,0.3783,1
APP-00252,CO-00252,Company 00252,Retail,North America,Corporation,860872.86,36,3083437.34,7.3,2726885.99,2,0.078,0.179,0.7,14,0.03,-223908.44,23627.78,-0.0726,1.3,0.0464,0.0244,-0.0491,0.0,0.3271,0.9584,0.473,60.8,66.8,40.3,1,1,1,1,1,5,2,0.5581,79.0,50.0,63.0,0.0106,0.0616,0.1024,0.2607,0.0279,0.3226,0.8844,0.2792,0.3333,0.3613,0.3,0.6451,0.4445,0.1519,0.6254,0.022,0.1582,0.8917,0.5232,0.0771,0.4707,0.0,0.0,34.3,1.0,0.2921,0.5161,0.0083,0.1921,0.087,0.1389,0.3226,1
APP-00253,CO-00253,Company 00253,Wholesale,Western Europe,Corporation,6139333.83,18,12344209.5,5.2,4048848.47,2,0.267,0.108,0.234,151,0.149,-2155744.5,199805.8,-0.1746,0.6,0.1145,0.0394,-0.0738,0.3608,0.395,1.2403,0.8941,59.2,53.4,56.1,1,1,0,1,0,3,2,0.4366,57.0,43.0,41.0,0.0545,0.0774,0.281,0.4588,0.1638,0.417,0.328,0.4973,0.3333,0.2649,0.766,0.6086,0.3933,0.1685,0.3659,0.0398,0.3458,0.95,0.7427,0.1025,0.5326,0.0,0.1225,61.9,0.6,0.3974,0.4115,0.0186,0.0304,0.153,0.2877,0.417,1
APP-00254,CO-00254,Company 00254,Construction,North America,Corporation,230774.04,36,816794.59,8.7,650575.5,0,0.043,0.074,0.42,7,0.475,-95786.72,9120.0,-0.1173,8.9,0.003,0.0252,-0.1083,0.3561,0.3233,1.3259,1.2835,32.8,88.0,51.2,1,1,1,1,1,3,0,0.296,69.0,90.0,92.0,0.4643,0.0118,0.095,0.3513,0.0834,0.3466,0.7965,0.2825,0.0,0.3104,0.58,0.5591,0.4837,0.1206,0.2967,0.0888,0.2368,0.2583,0.6215,0.0714,0.3674,0.0,0.1541,-4.0,1.0,0.1234,0.2082,0.094,0.0,0.0227,0.1669,0.3466,0
APP-00255,CO-00255,Company 00255,Manufacturing,North America,Corporation,121343.9,48,1714654.49,4.0,1462926.53,2,0.035,0.072,0.66,7,0.127,-119368.67,12278.89,-0.0696,2.3,0.1134,0.0408,-0.0105,0.1773,0.2239,0.3521,0.15,50.4,61.8,57.1,1,1,1,1,1,0,0,0.0416,69.0,37.0,43.0,0.1693,0.0285,0.0424,0.2662,0.048,0.4117,0.8532,0.0708,0.3333,0.3264,0.34,0.4746,0.4438,0.099,0.3692,0.0366,0.1488,0.8083,0.5032,0.1022,0.4785,0.0,0.0701,45.7,1.0,0.0042,0.0187,0.0367,0.4245,0.1008,0.1139,0.4117,1
APP-00256,CO-00256,Company 00256,Logistics,Western Europe,Partnership,2189861.43,36,4767523.64,2.5,2238359.8,4,0.087,0.122,0.896,29,0.372,186483.45,4657.38,0.0391,60.0,0.1383,0.0399,0.0981,0.2878,0.5851,1.248,0.9096,54.9,77.0,59.4,0,1,0,1,0,1,2,0.3899,42.0,42.0,46.0,0.1915,0.0797,0.3209,0.3342,0.0497,0.0867,0.4695,0.4593,0.6667,0.2169,0.104,0.7025,0.2661,0.207,0.4982,0.1871,0.0151,0.0,0.1822,0.0763,0.1552,0.0409,0.0501,37.3,0.4,0.4202,0.3405,0.0463,0.0226,0.1018,0.2372,0.1303,1
APP-00257,CO-00257,Company 00257,Wholesale,Latin America,LLC,1254268.57,84,3384666.97,7.0,2882683.69,1,0.088,0.053,0.315,22,0.056,-193444.74,22192.69,-0.0572,12.7,0.0518,0.0546,0.0384,0.0947,0.4898,1.4504,0.9691,80.7,79.4,42.9,1,1,1,0,1,0,0,0.1444,76.0,93.0,82.0,0.1082,0.0425,0.1675,0.1778,0.0189,0.2795,0.8517,0.3706,0.1667,0.355,0.685,0.6865,0.5432,0.0718,0.4638,0.3609,0.1326,0.0,0.4809,0.0908,0.254,0.0,0.0364,44.2,0.8,0.1044,0.065,0.0259,0.047,0.1179,0.122,0.2795,1
APP-00258,CO-00258,Company 00258,Construction,Eastern Europe,Sole Proprietorship,659934.29,60,1504308.57,11.1,417335.9,1,0.121,0.019,0.889,16,0.126,-28453.28,5285.0,-0.0189,29.9,0.0657,0.0547,0.0098,0.0721,0.5453,1.6739,1.0962,55.8,58.3,54.1,1,1,1,1,1,0,0,0.2018,85.0,136.0,95.0,0.1187,0.0158,0.4691,0.3928,0.0261,0.1776,0.2774,0.4387,0.1667,0.1664,0.111,0.5065,0.1722,0.0702,0.3712,0.4659,0.0646,0.0,0.3154,0.0574,0.1899,0.0,0.01,51.6,1.0,0.0202,0.0908,0.0253,0.0,0.0264,0.2904,0.1776,0
APP-00259,CO-00259,Company 00259,Construction,Eastern Europe,Sole Proprietorship,495241.79,60,1916817.92,2.0,1212086.56,0,0.263,0.0,0.374,22,0.261,-61640.94,8614.6,-0.0322,28.2,0.1089,0.0469,0.0655,0.3714,0.4824,0.929,0.3708,78.1,72.1,34.1,1,0,1,1,1,4,2,0.7736,0.0,27.0,11.0,0.1294,0.0204,0.4088,0.4603,0.0112,0.1385,0.6323,0.2584,0.0,0.3723,0.626,0.4718,0.5326,0.0918,0.2026,0.5528,0.087,0.0,0.4219,0.0925,0.2414,0.0,0.1032,40.1,0.8,0.3724,0.5881,0.2988,0.2578,0.1858,0.284,0.1644,1
APP-00260,CO-00260,Company 00260,Software,Latin America,LLC,202439.94,48,554102.07,4.4,56411.07,1,0.284,0.008,0.545,2,0.416,-1147.66,1125.82,-0.0021,60.0,0.2668,0.0612,0.0424,0.2138,0.3006,1.4197,1.5788,53.4,93.6,55.5,1,0,0,1,0,3,4,0.7513,57.0,48.0,9.0,0.1604,0.0551,0.1843,0.4593,0.0169,0.6565,0.1018,0.3653,0.1667,0.1929,0.455,0.3742,0.2267,0.1403,0.7022,0.4149,0.0325,0.0,0.2809,0.2354,0.2925,0.2791,0.0121,15.3,0.4,0.5989,0.6931,0.1001,0.0,0.1546,0.2073,0.6565,1
APP-00261,CO-00261,Company 00261,Construction,Western Europe,Sole Proprietorship,823163.11,36,1726878.94,6.8,795674.7,0,0.264,0.021,0.561,11,0.243,445.75,3322.09,0.0003,5.2,0.1004,0.0443,0.0299,0.2951,0.5222,1.2866,1.0281,53.0,65.6,46.7,1,1,1,0,1,2,0,0.4034,50.0,73.0,42.0,0.0834,0.0548,0.2985,0.4611,0.0403,0.0512,0.4608,0.4767,0.0,0.3111,0.439,0.5797,0.3655,0.1008,0.4745,0.1834,0.0297,0.5667,0.3162,0.0601,0.309,0.0,0.0533,34.1,0.8,0.1928,0.2315,0.0222,0.0,0.06,0.255,0.1177,0
APP-00262,CO-00262,Company 00262,Wholesale,Western Europe,Partnership,607476.45,60,1678838.11,6.7,372901.13,1,0.446,0.028,0.687,8,0.294,-140488.93,12860.68,-0.0837,27.3,0.0107,0.0005,-0.083,0.1706,0.539,0.9513,0.2639,54.9,70.1,57.6,1,1,0,1,0,2,0,0.2543,87.0,50.0,38.0,0.1554,0.0169,0.1795,0.3394,0.054,0.2263,0.2221,0.3618,0.1667,0.3253,0.313,0.4208,0.2812,0.1654,0.6069,0.1421,0.1642,0.0,0.5394,0.0464,0.2433,0.0,0.0315,42.4,0.6,0.2679,0.1644,0.0328,0.2462,0.0689,0.1809,0.2263,1
APP-00263,CO-00263,Company 00263,Software,Western Europe,LLC,600642.91,36,2763945.9,9.4,216610.02,3,0.233,0.008,0.658,24,0.092,165386.92,3406.89,0.0598,44.0,0.1382,0.1084,0.1764,0.3956,0.7406,1.7779,2.2295,92.9,67.3,24.8,1,1,1,1,1,0,0,0.241,115.0,97.0,60.0,0.0569,0.0578,0.4667,0.3434,0.2306,0.1011,0.0784,0.2173,0.5,0.1564,0.342,0.3101,0.176,0.1148,0.2252,0.0663,0.019,0.0,0.1072,0.0745,0.1047,0.0,0.0157,50.4,1.0,0.0241,0.1084,0.0172,0.0698,0.1465,0.3248,0.1011,0
APP-00264,CO-00264,Company 00264,Healthcare,North America,LLC,475214.18,36,1257546.03,19.7,29507.97,1,0.099,0.106,0.092,10,0.26,-105947.27,10424.49,-0.0842,16.4,0.0389,0.0557,-0.0286,0.3535,0.4089,1.5825,1.1814,70.4,65.8,37.6,1,1,1,1,1,0,0,0.3232,183.0,144.0,157.0,0.1801,0.0291,0.1369,0.6416,0.0604,0.1821,0.0235,0.3779,0.1667,0.0629,0.908,0.3522,0.2614,0.1338,0.4277,0.0915,0.1742,0.0,0.4491,0.0823,0.2593,0.0,0.0429,42.2,1.0,0.0323,0.1454,0.0389,0.0135,0.0533,0.2661,0.1821,1
APP-00265,CO-00265,Company 00265,Construction,Eastern Europe,Corporation,1343639.55,24,3511446.16,0.7,1130754.03,1,0.095,0.128,0.546,21,0.263,-383625.1,36122.19,-0.1092,10.1,-0.0057,0.0453,-0.0561,0.4072,0.3801,0.7639,0.5131,70.4,49.5,43.7,1,1,0,0,1,5,0,0.874,0.0,0.0,8.0,0.159,0.1455,0.1832,0.4042,0.1999,0.4895,0.322,0.3826,0.1667,0.1682,0.454,0.479,0.3848,0.1455,0.5066,0.5103,0.2188,0.1583,0.5509,0.0841,0.3228,0.0,0.1038,64.6,0.6,0.4237,0.5183,0.5797,0.2538,0.1235,0.2482,0.4895,1
APP-00266,CO-00266,Company 00266,Wholesale,Latin America,Partnership,3196757.66,60,6032763.88,20.2,3428199.23,2,0.061,0.024,0.674,28,0.19,-1526929.05,138212.79,-0.2531,6.4,0.0009,0.0161,-0.2,0.1684,0.2168,0.5412,0.15,69.6,69.0,78.4,0,0,0,0,0,6,1,0.6665,195.0,139.0,172.0,0.3446,0.1708,0.3732,0.2904,0.0925,0.4135,0.5683,0.5299,0.3333,0.2381,0.326,0.7342,0.3307,0.0872,0.6171,0.4265,0.4927,0.4667,0.7333,0.1004,0.4685,0.0,0.0874,79.0,0.0,0.7442,0.5199,0.086,0.4283,0.187,0.2433,0.4135,1
APP-00267,CO-00267,Company 00267,Logistics,North America,LLC,586611.22,36,2559773.48,19.1,1134911.98,1,0.108,0.038,0.729,20,0.484,-214809.19,20210.07,-0.0839,24.1,0.0918,0.0196,-0.0231,0.1701,0.5508,0.9536,1.0186,101.3,40.8,63.8,1,1,1,1,1,0,1,0.1418,218.0,160.0,174.0,0.1646,0.0328,0.1532,0.2971,0.0598,0.1444,0.4434,0.2292,0.1667,0.219,0.271,0.4034,0.2773,0.1318,0.264,0.1251,0.168,0.0,0.5028,0.0703,0.2401,0.0,0.045,124.3,1.0,0.0542,0.1338,0.0362,0.2863,0.2012,0.1615,0.1444,0
APP-00268,CO-00268,Company 00268,Manufacturing,APAC,Corporation,799919.51,60,3115052.02,11.8,936526.21,0,0.107,0.043,0.302,24,0.094,-175449.54,16538.52,-0.0563,44.1,0.1516,0.1501,-0.0061,0.0807,0.438,1.1786,0.6736,59.9,63.8,72.2,1,1,1,1,1,3,0,0.273,187.0,123.0,106.0,0.0343,0.1177,0.1436,0.1867,0.0524,0.2655,0.3006,0.2568,0.0,0.1671,0.698,0.3339,0.325,0.0592,0.3,0.0316,0.1129,0.0,0.4129,0.0771,0.2426,0.0,0.0144,68.3,1.0,0.121,0.1979,0.0186,0.1042,0.0871,0.1237,0.2655,0
APP-00269,CO-00269,Company 00269,Retail,North America,Corporation,1049578.94,84,2310917.86,7.7,2176459.49,0,0.04,0.145,0.436,14,0.042,-340145.35,30225.05,-0.1472,8.1,0.1188,0.0838,-0.1106,0.3116,0.3066,0.7685,0.243,51.2,82.1,60.5,1,1,1,1,1,3,0,0.3388,85.0,79.0,59.0,0.1137,0.0651,0.0847,0.0987,0.0279,0.6771,0.9418,0.4542,0.0,0.3611,0.564,0.7216,0.501,0.094,0.5002,0.0238,0.2827,0.325,0.7171,0.0846,0.4126,0.0,0.16,29.6,1.0,0.1276,0.2275,0.0292,0.2971,0.1178,0.0807,0.6771,1
APP-00270,CO-00270,Company 00270,Construction,Western Europe,Corporation,652924.74,36,2191472.81,4.1,1958646.99,0,0.184,0.018,0.445,25,0.291,-526155.33,45125.67,-0.2401,0.5,0.0066,-0.05,-0.1477,0.3114,0.2868,0.5061,0.15,98.5,89.3,80.6,1,0,0,1,0,4,0,0.5153,77.0,36.0,50.0,0.1156,0.0817,0.2157,0.294,0.0216,0.375,0.8938,0.2979,0.0,0.423,0.555,0.5938,0.5347,0.0903,0.2351,0.0612,0.4497,0.9583,0.798,0.1098,0.5723,0.0,0.1884,89.8,0.4,0.4465,0.3319,0.0313,0.5318,0.2592,0.1709,0.375,1
APP-00271,CO-00271,Company 00271,Construction,APAC,LLC,442650.47,36,1064953.79,11.7,145746.99,0,0.176,0.151,0.717,7,0.383,-12682.98,2166.29,-0.0119,60.0,0.0305,-0.0109,0.0956,0.1914,0.568,1.1815,1.1647,57.4,48.4,59.7,1,1,1,1,1,1,0,0.6671,145.0,104.0,79.0,0.1754,0.0959,0.1819,0.4659,0.0983,0.2665,0.1369,0.4157,0.0,0.1461,0.283,0.3964,0.1711,0.1757,0.4577,0.11,0.0379,0.0,0.2901,0.088,0.1897,0.0,0.0139,68.7,1.0,0.098,0.3252,0.0447,0.0227,0.0587,0.2431,0.2665,0
